timestamp,source_id,source_type,source_department,destination_id,destination_type,destination_department,data_volume_mb,transfer_speed_mbps,bandwidth_usage_percent,latency_ms,packet_loss_percent,network_load_percent,active_connections,response_time_ms,queue_length,data_priority,data_classification,access_permission,threat_level,connection_status,route_status,processing_rate,api_requests,database_queries,ai_requests,iot_messages,anomaly_status
2026-08-27T06:48:00Z,QA,Department,QA,API-Gateway,API,IT,55.71,719.27,20.16,27.04,0.18,21.56,105,34.58,0,High,Internal,Employee,Low,Connected,Optimal,633.15,175,10,7,3,Normal
2026-08-27T07:00:00Z,AI-Engine,AI,Management,Cloud-01,Cloud,Operations,263.34,497.15,52.11,51.96,0.14,53.57,450,76.96,6,Low,Internal,Employee,Low,Connected,Optimal,378.09,120,54,314,6,Normal
2026-08-27T07:12:00Z,Server-02,Server,Operations,Database-01,Database,Finance,155.04,438.09,29.77,20.16,0.11,26.08,213,35.02,5,Normal,Internal,Employee,Low,Connected,Optimal,416.57,65,277,9,4,Normal
2026-08-27T07:24:00Z,Server-04,Server,Operations,Database-02,Database,Operations,177.2,515.25,91.82,38.61,0.64,91.63,249,122.23,64,High,Internal,Employee,Medium,Degraded,Optimal,561.99,63,524,11,8,Server Overload
2026-08-27T07:36:00Z,Server-01,Server,Development,Database-01,Database,Finance,342.76,116.53,57.98,29.17,0.43,58.26,533,41.61,8,Critical,Confidential,Role-Based,Low,Connected,Optimal,108.89,96,491,41,3,Normal
2026-08-27T07:48:00Z,API-Gateway,API,IT,Server-01,Server,Development,176.45,367.53,45.01,24.84,0.26,38.03,345,36.8,0,Low,Confidential,Role-Based,Low,Connected,Optimal,343.93,844,13,15,1,Normal
2026-08-27T08:00:00Z,IoT-Gateway,IoT,Operations,Cloud-01,Cloud,Operations,150.65,244.26,41.65,34.61,0.09,39.86,196,40.66,0,High,Internal,Employee,Low,Connected,Optimal,266.71,71,28,4,1166,Normal
2026-08-27T08:12:00Z,Server-02,Server,Operations,Database-01,Database,Finance,312.81,262.24,61.63,52.85,0.29,60.79,469,94.4,9,Normal,Internal,Employee,Low,Connected,Optimal,194.13,69,601,9,0,Normal
2026-08-27T08:24:00Z,Server-02,Server,Operations,Database-01,Database,Finance,389.42,122.13,62.65,38.47,0.45,59.39,653,52.31,5,Normal,Confidential,Role-Based,Low,Connected,Optimal,115.62,68,1115,26,7,Normal
2026-08-27T08:36:00Z,Database-01,Database,Finance,AI-Engine,AI,Management,272.51,546.35,47.2,19.33,0.41,45.05,479,30.52,0,High,Internal,Employee,Low,Connected,Optimal,541.87,85,446,202,1,Normal
2026-08-27T08:48:00Z,Finance,Department,Finance,Database-01,Database,Finance,55.86,443.37,24.96,45.42,0.32,22.55,95,83.06,8,Normal,Internal,Employee,Low,Connected,Optimal,397.83,5,71,0,0,Normal
2026-08-27T09:00:00Z,Server-01,Server,Development,Database-01,Database,Finance,356.16,336.66,60.12,45.27,0.03,50.55,599,56.69,5,Normal,Internal,Employee,Low,Connected,Optimal,317.95,61,1029,15,10,Normal
2026-08-27T09:12:00Z,Development,Department,Development,API-Gateway,API,IT,521.62,375.17,80.54,74.5,0.17,86.87,600,124.03,10,Normal,Internal,Employee,Low,Connected,Optimal,424.9,2403,46,54,31,Normal
2026-08-27T09:24:00Z,Server-02,Server,Operations,Database-01,Database,Finance,139.1,273.04,32.34,31.14,0.04,32.13,285,40.95,4,Normal,Public,Open,Low,Connected,Optimal,288.73,46,263,5,10,Normal
2026-08-27T09:36:00Z,Server-02,Server,Operations,Database-02,Database,Operations,363.83,409.14,57.16,48.37,0.17,54.3,590,67.09,9,Low,Internal,Employee,Low,Connected,Optimal,314.73,114,478,26,9,Normal
2026-08-27T09:48:00Z,Server-02,Server,Operations,Database-02,Database,Operations,351.28,241.26,68.89,48.04,0.02,63.26,583,63.68,4,Low,Confidential,Role-Based,Low,Connected,Optimal,229.57,111,730,29,15,Normal
2026-08-27T10:00:00Z,API-Gateway,API,IT,Server-03,Server,IT,228.67,612.14,48.66,52.14,15.2,46.62,336,89.87,1,High,Internal,Employee,Medium,Degraded,Rerouted,599.21,661,46,11,1,Packet Loss
2026-08-27T10:12:00Z,Cloud-01,Cloud,Operations,Management,Department,Management,193.34,246.61,45.88,48.16,0.11,41.0,283,66.24,3,Low,Internal,Employee,Low,Connected,Optimal,177.48,91,18,2,1,Normal
2026-08-27T10:24:00Z,API-Gateway,API,IT,Server-01,Server,Development,113.1,325.2,30.79,36.58,0.41,29.97,144,47.71,2,Critical,Internal,Employee,Low,Connected,Optimal,363.5,485,18,10,3,Normal
2026-08-27T10:36:00Z,Database-01,Database,Finance,AI-Engine,AI,Management,429.59,542.75,76.69,30.61,0.4,73.43,708,53.08,6,Low,Internal,Employee,Low,Connected,Optimal,506.8,60,671,429,6,Normal
2026-08-27T10:48:00Z,Server-04,Server,Operations,Database-02,Database,Operations,240.66,780.6,49.4,39.44,0.49,50.35,379,63.98,3,Normal,Confidential,Role-Based,Low,Connected,Optimal,739.61,72,581,19,11,Normal
2026-08-27T11:00:00Z,IoT-Gateway,IoT,Operations,Cloud-01,Cloud,Operations,385.61,454.74,74.97,61.24,0.27,73.82,671,84.29,4,Normal,Internal,Employee,Low,Connected,Optimal,395.07,123,91,21,2029,Normal
2026-08-27T11:12:00Z,Cloud-01,Cloud,Operations,Management,Department,Management,38.0,131.57,19.75,16.68,0.1,20.77,72,30.68,2,High,Restricted,Privileged,Low,Connected,Optimal,140.79,17,6,3,1,Normal
2026-08-27T11:24:00Z,QA,Department,QA,API-Gateway,API,IT,216.22,214.03,41.14,53.36,0.17,36.47,291,82.68,5,Normal,Internal,Employee,Low,Connected,Optimal,157.26,599,36,15,15,Normal
2026-08-27T11:36:00Z,Database-01,Database,Finance,AI-Engine,AI,Management,436.78,134.0,74.83,27.13,0.53,68.78,737,48.7,3,Normal,Restricted,Privileged,Low,Connected,Optimal,101.07,178,1133,700,32,Normal
2026-08-27T11:48:00Z,Server-03,Server,IT,Cloud-01,Cloud,Operations,309.15,129.27,57.14,29.41,0.37,51.71,510,36.98,9,High,Restricted,Privileged,Low,Connected,Optimal,146.98,124,59,6,10,Normal
2026-08-27T12:00:00Z,Database-02,Database,Operations,AI-Engine,AI,Management,105.62,355.04,31.45,47.3,0.36,27.93,170,68.79,1,Normal,Internal,Employee,Low,Connected,Optimal,311.69,34,234,189,4,Normal
2026-08-27T12:12:00Z,API-Gateway,API,IT,Server-01,Server,Development,277.45,237.46,56.16,40.19,0.08,52.09,378,51.58,0,Normal,Internal,Employee,Low,Connected,Optimal,248.47,640,38,32,17,Normal
2026-08-27T12:24:00Z,Server-03,Server,IT,Cloud-01,Cloud,Operations,247.51,700.26,44.39,44.79,0.11,44.8,279,74.69,4,Normal,Confidential,Role-Based,Low,Connected,Optimal,580.84,58,62,12,9,Normal
2026-08-27T12:36:00Z,API-Gateway,API,IT,Server-03,Server,IT,1800,214.89,85.84,49.02,0.36,90.81,2077,80.23,9,High,Internal,Employee,Medium,Connected,Optimal,226.73,6832,118,177,1,Traffic Spike
2026-08-27T12:48:00Z,Server-01,Server,Development,Database-01,Database,Finance,231.87,522.34,50.16,52.3,0.02,52.44,382,68.61,0,Low,Internal,Employee,Low,Connected,Optimal,569.38,72,341,17,8,Normal
2026-08-27T13:00:00Z,IoT-Gateway,IoT,Operations,Cloud-01,Cloud,Operations,83.93,256.1,29.76,30.01,0.26,25.62,139,41.9,6,Normal,Internal,Employee,Low,Connected,Optimal,292.01,25,21,7,620,Normal
2026-08-27T13:12:00Z,IoT-Gateway,IoT,Operations,Server-02,Server,Operations,596.88,79.83,92.78,62.46,0.11,97.72,928,75.67,4,Normal,Internal,Employee,Low,Connected,Optimal,64.05,117,52,81,4505,Normal
2026-08-27T13:24:00Z,API-Gateway,API,IT,Server-03,Server,IT,336.08,211.79,53.48,38.74,0.52,55.85,433,63.67,9,Normal,Internal,Employee,Low,Connected,Optimal,243.14,1588,28,44,24,Normal
2026-08-27T13:36:00Z,API-Gateway,API,IT,Server-03,Server,IT,343.11,661.17,53.97,29.34,0.57,54.46,583,51.82,2,Normal,Restricted,Privileged,Low,Connected,Optimal,728.85,1578,40,38,2,Normal
2026-08-27T13:48:00Z,API-Gateway,API,IT,Server-01,Server,Development,631.93,312.86,91.87,73.23,0.16,80.88,997,102.63,8,High,Internal,Employee,Low,Connected,Optimal,289.72,2283,144,37,43,Normal
2026-08-27T14:00:00Z,Server-02,Server,Operations,Database-01,Database,Finance,198.57,147.05,34.8,48.11,0.02,30.97,290,80.33,7,Low,Restricted,Privileged,Low,Connected,Optimal,168.16,88,413,10,7,Normal
2026-08-27T14:12:00Z,API-Gateway,API,IT,Server-01,Server,Development,380.71,76.55,69.66,34.31,0.21,68.2,635,53.71,5,Normal,Confidential,Role-Based,Low,Connected,Optimal,80.69,1279,62,44,1,Normal
2026-08-27T14:24:00Z,Security-Hub,Security,IT,Cloud-01,Cloud,Operations,141.51,399.1,40.49,39.42,0.34,39.84,171,53.37,1,High,Internal,Employee,Low,Connected,Optimal,355.24,48,9,10,1,Normal
2026-08-27T14:36:00Z,AI-Engine,AI,Management,Cloud-01,Cloud,Operations,314.99,454.39,50.45,48.71,0.61,50.5,359,70.11,5,Normal,Internal,Employee,Low,Connected,Optimal,438.78,121,31,343,6,Normal
2026-08-27T14:48:00Z,Server-04,Server,Operations,Database-02,Database,Operations,391.59,672.48,70.69,24.95,0.08,66.22,518,37.84,2,Normal,Restricted,Privileged,Low,Connected,Optimal,585.33,98,1032,50,17,Normal
2026-08-27T15:00:00Z,Server-04,Server,Operations,Database-02,Database,Operations,116.92,724.27,27.48,45.91,0.28,24.74,224,67.13,5,Normal,Internal,Employee,Low,Connected,Optimal,549.87,21,274,5,4,Normal
2026-08-27T15:12:00Z,IoT-Gateway,IoT,Operations,Server-02,Server,Operations,390.11,0,73.46,33.64,100,69.33,533,1156.65,4,Normal,Internal,Employee,Medium,Failed,Blocked,0,62,83,5,2835,Failed Connection
2026-08-27T15:24:00Z,Server-04,Server,Operations,Database-02,Database,Operations,349.54,315.93,69.19,19.73,0.28,59.95,564,31.13,4,High,Internal,Employee,Low,Connected,Optimal,333.08,59,702,29,26,Normal
2026-08-27T15:36:00Z,QA,Department,QA,API-Gateway,API,IT,161.79,366.13,36.55,18.84,0.28,35.2,226,23.44,2,Normal,Internal,Employee,Low,Connected,Optimal,370.94,588,12,16,8,Normal
2026-08-27T15:48:00Z,Security-Hub,Security,IT,Cloud-01,Cloud,Operations,120.2,616.3,41.47,57.42,0.19,40.57,180,87.16,1,Critical,Internal,Employee,Low,Connected,Optimal,467.38,39,21,11,4,Normal
2026-08-27T16:00:00Z,API-Gateway,API,IT,Server-01,Server,Development,445.17,352.9,81.92,35.55,0.03,80.49,485,61.98,10,Normal,Internal,Employee,Low,Connected,Optimal,336.03,1652,23,16,10,Normal
2026-08-27T16:12:00Z,AI-Engine,AI,Management,Cloud-01,Cloud,Operations,213.35,341.01,41.85,16.26,0.45,38.03,369,25.71,0,Low,Internal,Employee,Low,Connected,Optimal,289.43,50,46,360,13,Normal
2026-08-27T16:24:00Z,Server-03,Server,IT,Cloud-01,Cloud,Operations,227.48,505.35,53.8,38.55,0.22,55.08,327,64.38,6,High,Internal,Employee,Low,Connected,Optimal,475.61,41,50,25,16,Normal
2026-08-27T16:36:00Z,API-Gateway,API,IT,Server-03,Server,IT,420.81,256.43,61.88,57.31,0.41,64.29,632,81.54,4,Normal,Confidential,Role-Based,Low,Connected,Optimal,266.23,1647,54,5,13,Normal
2026-08-27T16:48:00Z,Server-02,Server,Operations,Database-01,Database,Finance,207.68,260.21,52.44,25.08,0.2,44.53,371,42.49,6,Low,Internal,Employee,Low,Connected,Optimal,240.7,36,612,21,8,Normal
2026-08-27T17:00:00Z,Database-02,Database,Operations,AI-Engine,AI,Management,87.64,752.04,35.49,55.4,0.44,30.32,174,81.52,1,High,Internal,Employee,Low,Connected,Optimal,527.82,41,216,111,0,Normal
2026-08-27T17:12:00Z,Server-01,Server,Development,Database-02,Database,Operations,66.12,474.96,29.92,29.12,0.38,26.97,150,40.03,3,Normal,Internal,Employee,Low,Connected,Optimal,357.62,10,108,0,3,Normal
2026-08-27T17:24:00Z,Server-02,Server,Operations,Database-01,Database,Finance,181.58,215.76,37.88,21.95,0.46,33.85,241,26.33,4,Normal,Internal,Employee,Low,Connected,Optimal,194.11,27,370,17,1,Normal
2026-08-27T17:36:00Z,Development,Department,Development,API-Gateway,API,IT,279.44,140.81,54.81,40.9,0.55,54.91,444,55.97,6,High,Internal,Employee,Low,Connected,Optimal,160.26,1136,46,7,18,Normal
2026-08-27T17:48:00Z,IoT-Gateway,IoT,Operations,Cloud-01,Cloud,Operations,195.18,392.73,96.3,183.13,0.31,95.99,252,80.33,50,Normal,Restricted,Privileged,High,Connected,Congested,361.06,24,15,14,1410,Network Congestion
2026-08-27T18:00:00Z,API-Gateway,API,IT,Server-02,Server,Operations,220.85,332.39,46.08,33.04,0.47,39.06,347,39.63,2,Normal,Internal,Employee,Low,Connected,Optimal,269.12,502,37,4,3,Normal
2026-08-27T18:12:00Z,Server-04,Server,Operations,Database-02,Database,Operations,161.81,804.01,39.94,30.37,0.45,34.55,281,50.65,5,High,Confidential,Role-Based,Low,Connected,Optimal,604.17,54,283,3,5,Normal
2026-08-27T18:24:00Z,API-Gateway,API,IT,Server-02,Server,Operations,234.62,343.31,50.95,41.05,0.53,46.12,385,48.97,4,Normal,Confidential,Role-Based,Low,Connected,Optimal,365.43,955,50,16,5,Normal
2026-08-27T18:36:00Z,Server-03,Server,IT,Cloud-01,Cloud,Operations,173.48,228.72,46.95,28.59,0.52,46.79,337,51.62,5,High,Restricted,Privileged,Low,Connected,Optimal,262.02,57,35,13,11,Normal
2026-08-27T18:48:00Z,IoT-Gateway,IoT,Operations,Server-02,Server,Operations,92.77,483.59,38.74,16.04,0.37,41.62,130,21.61,6,Normal,Internal,Employee,Low,Connected,Optimal,493.4,24,14,3,358,Normal
2026-08-27T19:00:00Z,Finance,Department,Finance,Database-01,Database,Finance,129.64,730.94,32.29,33.52,0.19,33.81,169,38.82,3,Normal,Internal,Employee,Low,Connected,Optimal,802.71,47,395,3,1,Normal
2026-08-27T19:12:00Z,AI-Engine,AI,Management,Cloud-01,Cloud,Operations,335.91,544.13,63.48,55.07,0.41,59.55,468,94.95,4,Normal,Public,Open,Low,Connected,Optimal,502.87,131,76,285,24,Normal
2026-08-27T19:24:00Z,Server-02,Server,Operations,Database-02,Database,Operations,71.65,88.95,27.44,31.48,0.38,29.36,107,52.29,3,Normal,Confidential,Role-Based,Low,Connected,Optimal,92.31,15,152,5,3,Normal
2026-08-27T19:36:00Z,API-Gateway,API,IT,Server-01,Server,Development,315.86,334.31,60.56,44.73,0.36,58.78,496,79.73,4,Normal,Confidential,Role-Based,Low,Connected,Optimal,320.37,882,43,43,7,Normal
2026-08-27T19:48:00Z,Management,Department,Management,AI-Engine,AI,Management,105.0,548.84,28.28,48.97,0.18,27.81,187,75.95,2,High,Internal,Employee,Low,Connected,Optimal,566.3,11,17,69,0,Normal
2026-08-27T20:00:00Z,Database-02,Database,Operations,AI-Engine,AI,Management,84.15,562.3,25.22,26.79,0.48,24.64,182,44.67,0,Normal,Confidential,Role-Based,Low,Connected,Optimal,453.37,14,181,45,6,Normal
2026-08-27T20:12:00Z,Cloud-01,Cloud,Operations,Management,Department,Management,105.79,714.92,37.98,47.62,0.27,34.93,196,78.96,1,Normal,Internal,Employee,Low,Connected,Optimal,771.28,12,12,12,0,Normal
2026-08-27T20:24:00Z,Server-01,Server,Development,Database-02,Database,Operations,298.21,443.24,44.22,54.74,0.16,44.12,213,73.02,1,Critical,Restricted,Denied,Critical,Degraded,Rerouted,373.23,93,898,6,12,Suspicious Traffic
2026-08-27T20:36:00Z,API-Gateway,API,IT,Server-03,Server,IT,259.51,456.35,53.39,27.45,0.18,54.91,331,42.79,4,Normal,Confidential,Role-Based,Low,Connected,Optimal,369.1,990,62,20,14,Normal
2026-08-27T20:48:00Z,Security-Hub,Security,IT,Cloud-01,Cloud,Operations,57.65,113.72,17.18,18.85,0.27,16.44,125,26.32,1,Low,Internal,Employee,Low,Connected,Optimal,82.52,19,15,2,2,Normal
2026-08-27T21:00:00Z,HR,Department,HR,Server-01,Server,Development,110.89,169.91,34.41,31.79,0.5,34.01,217,40.67,1,Normal,Internal,Employee,Low,Connected,Optimal,141.46,40,7,7,8,Normal
2026-08-27T21:12:00Z,Database-02,Database,Operations,AI-Engine,AI,Management,81.59,600.68,33.81,26.81,0.51,30.16,116,38.12,4,High,Internal,Employee,Low,Connected,Optimal,439.23,40,122,82,4,Normal
2026-08-27T21:24:00Z,HR,Department,HR,Server-01,Server,Development,33.7,425.52,25.16,20.46,0.29,22.33,69,24.54,1,High,Confidential,Role-Based,Low,Connected,Optimal,301.46,10,7,0,0,Normal
2026-08-27T21:36:00Z,Server-01,Server,Development,Database-01,Database,Finance,46.49,248.16,22.71,16.16,0.46,23.18,99,23.15,1,Low,Internal,Employee,Low,Connected,Optimal,216.64,17,123,1,1,Normal
2026-08-27T21:48:00Z,Security-Hub,Security,IT,Cloud-01,Cloud,Operations,28.81,330.33,14.51,57.87,0.42,13.27,86,80.33,0,High,Confidential,Role-Based,Low,Connected,Optimal,274.33,5,5,3,1,Normal
2026-08-27T22:00:00Z,API-Gateway,API,IT,Server-02,Server,Operations,90.63,115.64,33.45,36.43,0.58,31.24,135,42.81,11,Normal,Internal,Employee,Low,Connected,Optimal,122.2,338,15,12,5,Normal
2026-08-27T22:12:00Z,Cloud-01,Cloud,Operations,Management,Department,Management,12.84,357.35,17.64,46.28,0.27,15.44,57,70.17,2,Critical,Confidential,Role-Based,Low,Connected,Optimal,336.43,5,1,0,0,Normal
2026-08-27T22:24:00Z,Server-02,Server,Operations,Database-01,Database,Finance,33.45,459.39,25.21,26.19,0.43,20.77,87,46.71,2,Normal,Confidential,Role-Based,Low,Connected,Optimal,334.8,14,44,2,1,Normal
2026-08-27T22:36:00Z,Development,Department,Development,API-Gateway,API,IT,64.38,210.09,32.9,46.99,0.27,28.01,135,72.0,1,Normal,Restricted,Privileged,Low,Connected,Optimal,167.22,124,6,1,1,Normal
2026-08-27T22:48:00Z,Database-02,Database,Operations,AI-Engine,AI,Management,32.53,380.06,16.94,26.23,0.38,14.48,90,41.78,0,High,Internal,Employee,Low,Connected,Optimal,267.28,15,81,41,0,Normal
2026-08-27T23:00:00Z,API-Gateway,API,IT,Server-03,Server,IT,100.05,443.05,24.49,22.01,0.18,95.5,149,67.2,53,High,Internal,Employee,High,Degraded,Optimal,379.49,181,10,2,4,API Overload
2026-08-27T23:12:00Z,QA,Department,QA,API-Gateway,API,IT,55.74,647.17,26.51,25.21,0.5,26.29,102,32.41,3,Critical,Internal,Employee,Low,Connected,Optimal,504.37,212,3,5,1,Normal
2026-08-27T23:24:00Z,Server-01,Server,Development,Database-01,Database,Finance,72.13,497.71,32.45,17.82,0.48,34.41,114,30.29,0,Normal,Internal,Employee,Low,Connected,Optimal,548.86,28,164,3,1,Normal
2026-08-27T23:36:00Z,Server-04,Server,Operations,Database-02,Database,Operations,52.01,659.95,22.21,20.12,0.48,23.24,102,26.24,0,High,Internal,Employee,Low,Connected,Optimal,737.52,14,97,1,2,Normal
2026-08-27T23:48:00Z,Server-03,Server,IT,Cloud-01,Cloud,Operations,129.73,226.45,28.11,45.07,0.05,24.05,254,66.3,2,Normal,Internal,Employee,Low,Connected,Optimal,248.84,44,32,12,6,Normal
2026-08-28T00:00:00Z,Management,Department,Management,AI-Engine,AI,Management,64.56,739.59,19.43,51.99,0.32,20.96,130,90.25,1,High,Internal,Employee,Low,Connected,Optimal,626.64,21,17,81,0,Normal
2026-08-28T00:12:00Z,Server-02,Server,Operations,Database-02,Database,Operations,27.64,552.75,14.09,35.77,0.5,11.68,76,53.13,5,High,Confidential,Role-Based,Low,Connected,Optimal,499.46,5,61,0,1,Normal
2026-08-28T00:24:00Z,IoT-Gateway,IoT,Operations,Cloud-01,Cloud,Operations,35.07,287.86,25.93,19.81,0.32,23.32,91,34.68,2,Normal,Confidential,Role-Based,Low,Connected,Optimal,314.75,9,8,2,186,Normal
2026-08-28T00:36:00Z,Server-03,Server,IT,Cloud-01,Cloud,Operations,116.8,140.15,40.33,29.98,0.03,37.53,171,54.34,2,Normal,Confidential,Role-Based,Low,Connected,Optimal,147.78,15,31,12,0,Normal
2026-08-28T00:48:00Z,IoT-Gateway,IoT,Operations,Cloud-01,Cloud,Operations,95.94,676.49,23.7,31.35,0.41,21.68,139,48.32,5,Normal,Restricted,Privileged,Low,Connected,Optimal,546.18,13,16,12,566,Normal
2026-08-28T01:00:00Z,Cloud-01,Cloud,Operations,Management,Department,Management,25.51,658.07,17.17,30.81,0.18,17.11,67,36.8,3,Normal,Internal,Employee,Low,Connected,Optimal,616.62,3,5,2,1,Normal
2026-08-28T01:12:00Z,API-Gateway,API,IT,Server-02,Server,Operations,127.37,436.72,42.55,49.97,0.61,35.62,254,73.48,7,Normal,Restricted,Privileged,Low,Connected,Optimal,327.2,334,28,9,8,Normal
2026-08-28T01:24:00Z,Server-02,Server,Operations,Database-01,Database,Finance,135.92,190.76,44.03,38.74,0.09,40.07,214,62.03,6,Normal,Public,Open,Low,Connected,Optimal,208.37,26,407,12,4,Normal
2026-08-28T01:36:00Z,API-Gateway,API,IT,Database-02,Database,Operations,100.45,284.2,32.93,144.83,0.55,97.16,155,264.68,48,Normal,Internal,Employee,Medium,Degraded,Optimal,278.06,229,218,3,1,Database Overload
2026-08-28T01:48:00Z,Database-01,Database,Finance,AI-Engine,AI,Management,142.07,527.24,30.23,20.91,0.65,29.3,222,29.46,1,Normal,Confidential,Role-Based,Low,Connected,Optimal,526.98,69,198,153,11,Normal
2026-08-28T02:00:00Z,Server-02,Server,Operations,Database-01,Database,Finance,50.71,73.4,32.94,48.28,0.62,34.96,90,88.31,0,Normal,Internal,Employee,Low,Connected,Optimal,80.98,24,132,7,2,Normal
2026-08-28T02:12:00Z,AI-Engine,AI,Management,Cloud-01,Cloud,Operations,127.49,559.2,31.64,20.72,0.32,26.28,230,25.52,1,Low,Internal,Employee,Low,Connected,Optimal,446.9,30,16,164,1,Normal
2026-08-28T02:24:00Z,Server-02,Server,Operations,Database-01,Database,Finance,161.87,398.1,33.26,19.51,0.55,33.13,323,35.76,0,Normal,Internal,Employee,Low,Connected,Optimal,288.71,59,306,16,5,Normal
2026-08-28T02:36:00Z,API-Gateway,API,IT,Security-Hub,Security,IT,12.56,361.53,17.08,34.71,0.37,14.96,59,57.94,3,Normal,Internal,Employee,Low,Connected,Optimal,279.72,50,3,1,0,Normal
2026-08-28T02:48:00Z,AI-Engine,AI,Management,Cloud-01,Cloud,Operations,109.15,150.41,28.77,57.51,0.35,26.1,227,89.92,2,Normal,Internal,Employee,Low,Connected,Optimal,117.13,31,20,184,1,Normal
2026-08-28T03:00:00Z,AI-Engine,AI,Management,Cloud-01,Cloud,Operations,65.84,332.56,32.84,28.68,0.38,31.15,141,37.49,3,High,Internal,Employee,Low,Connected,Optimal,277.71,23,13,43,3,Normal
2026-08-28T03:12:00Z,API-Gateway,API,IT,Server-02,Server,Operations,57.1,486.24,28.57,17.19,0.5,27.09,139,26.98,0,Normal,Internal,Employee,Low,Connected,Optimal,490.45,269,14,3,3,Normal
2026-08-28T03:24:00Z,Development,Department,Development,API-Gateway,API,IT,73.97,316.97,21.65,35.36,0.45,19.77,108,49.61,3,Normal,Restricted,Privileged,Low,Connected,Optimal,228.83,197,15,1,1,Normal
2026-08-28T03:36:00Z,Server-03,Server,IT,Cloud-01,Cloud,Operations,106.05,486.69,25.94,29.55,0.21,26.97,209,39.6,1,Normal,Internal,Employee,Low,Connected,Optimal,372.16,16,12,11,3,Normal
2026-08-28T03:48:00Z,IoT-Gateway,IoT,Operations,Cloud-01,Cloud,Operations,38.47,236.73,23.75,50.93,0.52,22.93,96,92.52,0,High,Confidential,Role-Based,Low,Connected,Optimal,240.52,16,5,4,137,Normal
2026-08-28T04:00:00Z,Finance,Department,Finance,Database-01,Database,Finance,14.74,363.97,24.24,21.84,0.29,26.1,58,39.94,3,High,Internal,Employee,Low,Connected,Optimal,275.86,5,36,0,0,Normal
2026-08-28T04:12:00Z,Security-Hub,Security,IT,Cloud-01,Cloud,Operations,33.94,671.42,16.15,246.29,0.32,15.05,74,454.43,3,High,Internal,Employee,Medium,Connected,Congested,490.01,12,8,3,2,High Latency
2026-08-28T04:24:00Z,API-Gateway,API,IT,Server-01,Server,Development,192.18,135.8,39.76,19.81,0.55,42.34,375,27.61,5,High,Internal,Employee,Low,Connected,Optimal,129.9,403,37,2,3,Normal
2026-08-28T04:36:00Z,API-Gateway,API,IT,Server-01,Server,Development,82.05,432.92,29.67,56.89,0.07,25.98,149,93.61,4,Normal,Internal,Employee,Low,Connected,Optimal,388.7,383,7,4,2,Normal
2026-08-28T04:48:00Z,API-Gateway,API,IT,Server-01,Server,Development,72.39,105.98,36.55,21.19,0.08,31.26,152,34.82,2,Normal,Internal,Employee,Low,Connected,Optimal,87.71,260,9,9,2,Normal
2026-08-28T05:00:00Z,Server-02,Server,Operations,Database-02,Database,Operations,70.4,491.31,21.98,18.92,0.55,20.75,144,24.14,1,Critical,Internal,Employee,Low,Connected,Optimal,367.17,19,170,1,0,Normal
2026-08-28T05:12:00Z,Server-01,Server,Development,Database-01,Database,Finance,108.11,128.4,39.84,57.07,0.05,42.77,168,89.4,5,High,Confidential,Role-Based,Low,Connected,Optimal,105.98,41,244,4,6,Normal
2026-08-28T05:24:00Z,Server-03,Server,IT,Cloud-01,Cloud,Operations,65.11,406.01,28.8,32.99,0.32,25.7,141,40.43,2,Normal,Internal,Employee,Low,Connected,Optimal,399.01,10,4,1,0,Normal
2026-08-28T05:36:00Z,Server-04,Server,Operations,Database-02,Database,Operations,118.56,376.2,36.68,22.41,0.41,31.0,152,37.57,3,Normal,Confidential,Role-Based,Low,Connected,Optimal,346.34,24,211,14,5,Normal
2026-08-28T05:48:00Z,Cloud-01,Cloud,Operations,Management,Department,Management,13.83,424.89,28.16,32.11,0.21,25.84,56,37.67,0,Normal,Confidential,Role-Based,Low,Connected,Optimal,355.36,5,2,0,0,Normal
